host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	12	2805.203476	232.445333	0.7308038409996033	0.83346	0.8659628366470337	0.7887	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	13	3037.651727	232.550639	0.7138683274078369	0.83962	0.9746049357414246	0.7682	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	14	3270.203615	232.459021	0.7036754744625091	0.84212	0.8480759778022766	0.8009	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	0	11.639267	227.500704	1.7986061337280272	0.46318	2.6613164783477785	0.3721	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	1	239.142785	225.246892	1.32270543926239	0.63718	1.3314705368041992	0.6477	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	2	464.392531	224.477471	1.135677568244934	0.70146	1.2092642492294312	0.6984	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	3	688.872817	224.283926	1.0347583106803895	0.7354	1.2965187669754028	0.6725	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	4	913.158785	224.336802	0.9638680740356446	0.759	1.1496730457305908	0.7146	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	5	1137.496832	224.213852	0.9115799743843078	0.77558	1.2006441219329833	0.7088	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	6	1361.713536	224.423595	0.8694474135017395	0.7909	1.0613076768875123	0.7491	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
